station_name,station_code,state,latitude,longitude,date,year,all_sources,n_params,min_trust,mean_trust,temperature,ph,conductivity,do,bod,cod,nitrate,fecal_coliform,total_coliform,tds,fluoride,arsenic,turbidity,chloride,hardness,sulphate,iron,calcium,magnesium,sodium,potassium,ammonia,tss,toc
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1979-12-03,1979,data_gov_in,17,0.315,0.452,21.0,8.3199996948,124.5,0.0,0.0,,0.0,,,1312.0,0.0,,,274.0599975586,12.0,38.8800010681,0.0,49.7999992371,45.9269981384,23.0,160.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-01-01,1980,data_gov_in,17,0.315,0.471,16.5,7.6199998856,129.0,10.0,0.0,,0.0,,,1399.0,0.0,,,280.0950012207,1.0,43.2000007629,0.0,51.5999984741,47.0205001831,25.9899997711,200.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-01-16,1980,data_gov_in,17,0.315,0.482,17.5,7.6399998665,14120.0,0.0,0.0,,0.0,,,14120.0,0.0,,,899.924987793,1.0,75.8399963379,0.0,546.200012207,678.5775146484,89.9300003052,264.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-02-01,1980,data_gov_in,17,0.315,0.471,17.0,8.5600004196,101.0,9.279999733,0.0,,0.0,,,1209.0,0.0,,,232.1699981689,2.0,38.8800010681,0.0,40.4000015259,44.46900177,55.0187149048,188.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-03-21,1980,data_gov_in,17,0.315,0.471,26.0,7.8899998665,86.0,6.7300000191,0.0,,0.0,,,1120.0,0.0,,,341.8649902344,3.0,24.0,0.0,34.4000015259,71.0774993896,49.2771568298,184.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-07-01,1980,data_gov_in,17,0.315,0.471,33.5,7.1399998665,64.5,4.75,0.0099999998,,0.0,,,1064.0,0.0,,,209.4499969482,7.0,18.2399997711,0.0,25.7999992371,43.8600006104,58.4000015259,196.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-07-11,1980,data_gov_in,17,0.44099999999999995,0.491,32.0,7.0500001907,389.0,6.4600000381,0.0108000003,,0.0,,,389.0,0.0,,,72.0650024414,7.0,58.0800018311,0.0,15.8000001907,17.0100002289,43.9300003052,108.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-07-21,1980,data_gov_in,17,0.44099999999999995,0.485,30.5,7.7199997902,275.0,5.6700000763,0.0,,0.0,,,275.0,0.0,,,31.9500007629,7.0,63.8400001526,0.0,31.6000003815,14.9399995804,14.9499998093,120.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-08-01,1980,data_gov_in,17,0.44099999999999995,0.485,32.5,7.9679999352,313.0,7.3200001717,2.1999599934,,0.0,,,313.0,0.0,,,47.9249992371,8.0,11.0399999619,0.0,24.0,17.7390003204,16.1000003815,144.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-09-03,1980,data_gov_in,17,0.315,0.478,32.5,7.5,81.5,6.2100000381,0.2592000067,,0.0,,,910.0,0.0,,,57.8650016785,9.0,14.8800001144,0.0,32.5999984741,20.8980007172,85.0999984741,184.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-10-13,1980,data_gov_in,17,0.44099999999999995,0.485,30.0,7.9699997902,675.0,6.5300002098,0.2599999905,,0.1379999965,,,675.0,0.0,,,92.3000030518,10.0,26.8799991608,0.0,28.7999992371,23.2099990845,83.0299987793,128.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-10-21,1980,data_gov_in,17,0.315,0.5,29.0,7.2399997711,593.0,0.0,0.2592000067,,0.2759999931,,,593.0,0.0,,,59.9949989319,10.0,26.8799991608,0.0,26.7999992371,22.1130008698,59.3400001526,132.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-11-01,1980,data_gov_in,17,0.315,0.478,25.0,8.5,705.0,6.3899998665,0.3743999898,,0.0,,,705.0,0.0,,,92.3000030518,11.0,37.9199981689,0.0,45.2000007629,30.861000061,75.9000015259,184.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-12-11,1980,data_gov_in,17,0.315,0.471,16.5,7.9679999352,123.0,6.6100001335,0.3743999898,,0.0,,,1045.0,0.0,,,160.1049957275,12.0,42.2400016785,0.0,49.2000007629,29.888999939,95.9100036621,216.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1980-12-22,1980,data_gov_in,17,0.315,0.476,17.0,8.5,176.0,5.6100001335,0.1728000045,,1.6814399958,,,1209.0,0.0,,,160.1049957275,12.0,43.2000007629,0.0,70.4000015259,34.5060005188,50.1158065796,264.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-02-11,1981,data_gov_in,13,0.315,0.678,,7.8299999237,0.0,7.6700000763,0.0599999987,,0.2802399993,,,,,,,176.0800018311,2.0,37.9199981689,0.0,51.5999984741,35.3600006104,112.9300003052,228.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-03-02,1981,data_gov_in,13,0.315,0.678,,8.0,0.0,7.6700000763,0.0700000003,,0.4341599941,,,,,,,242.1100006104,3.0,108.4800033569,0.0,72.4000015259,41.4300003052,51.7900009155,280.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-03-11,1981,data_gov_in,13,0.315,0.678,,7.9699997902,0.0,7.1100001335,0.1899999976,,1.4150000811,,,,,,,239.9799957275,3.0,113.2799987793,0.0,79.1999969482,42.2799987793,54.2999992371,288.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-03-23,1981,data_gov_in,13,0.315,0.678,,8.029999733,0.0,7.2899999619,0.200000003,,1.4150000811,,,,,,,325.8900146484,3.0,105.1200027466,0.0,67.1999969482,46.6599998474,54.6500015259,292.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-04-01,1981,data_gov_in,13,0.315,0.644,,8.1599998474,0.0,7.6700000763,0.400000006,,0.0,,,,,,,302.1099853516,4.0,121.4400024414,0.0,58.2000007629,51.2700004578,43.5,288.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-06-11,1981,data_gov_in,13,0.315,0.633,,6.8499999046,0.0,0.6999999881,0.200000003,,2.3820400238,,,,,,,314.1799926758,6.0,75.8399963379,0.1899999976,48.7999992371,49.8199996948,56.9300003052,264.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-07-01,1981,data_gov_in,13,0.63,0.702,,8.1999998093,318.0,7.0300002098,0.1599999964,,2.2419199944,,,,,,,28.0499992371,7.0,8.6400003433,0.1899999976,30.0,17.0100002289,5.9800000191,120.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-07-21,1981,data_gov_in,13,0.63,0.702,,8.5,599.0,4.5999999046,2.5399999619,,6.7257599831,,,,,,,78.0999984741,7.0,50.7799987793,0.0,37.5999984741,27.2199993134,23.0,172.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-08-11,1981,data_gov_in,13,0.63,0.702,,7.0999999046,372.0,4.9099998474,0.1599999964,,1.9616800547,,,,,,,31.9500007629,8.0,48.4799995422,0.0,29.6000003815,12.8800001144,29.8999996185,152.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-09-11,1981,data_gov_in,13,0.63,0.702,,7.6700000763,695.0,5.7600002289,0.150000006,,6.0527596474,,,,,,,82.0100021362,9.0,40.7999992371,0.1899999976,42.4000015259,17.9799995422,43.0099983215,200.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-10-01,1981,data_gov_in,13,0.315,0.678,,8.0799999237,813.0,4.8499999046,0.150000006,,6.8637599945,,,,,,,143.7799987793,10.0,63.8400001526,0.5600000024,47.5999984741,29.7700004578,89.9300003052,220.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-10-21,1981,data_gov_in,13,0.63,0.692,,7.9699997902,636.0,4.7899999619,0.1400000006,,1.5349600315,,,,,,,97.9800033569,10.0,58.0800018311,0.0,31.7999992371,26.1200008392,66.0100021362,204.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-12-01,1981,data_gov_in,13,0.315,0.668,,6.9699997902,0.0,4.7899999619,0.1400000006,,0.9700000286,,,,,,,195.9600067139,12.0,105.1200027466,0.7400000095,60.7999992371,38.2700004578,98.9000015259,246.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1981-12-11,1981,data_gov_in,13,0.63,0.702,,8.0399999619,662.0,9.6400003433,0.1099999994,,1.1299999952,,,,,,,104.0199966431,12.0,44.6399993896,0.7400000095,48.0,20.6599998474,55.8899993896,179.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-04-01,1982,data_gov_in,13,0.315,0.678,,7.8499999046,311.0,6.5,0.1199999973,,1.9616800547,,,,,,,29.8199996948,4.0,18.2399997711,1.2999999523,27.0,10.5699996948,11.7299995422,116.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-05-11,1982,data_gov_in,13,0.63,0.692,,7.7800002098,279.0,7.8899998665,0.400000006,,0.0137999998,,,,,,,22.0100002289,5.0,12.9600000381,0.2399999946,31.6000003815,7.7800002098,14.9499998093,130.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-05-21,1982,data_gov_in,13,0.63,0.692,,8.3800001144,283.0,5.4600000381,0.0500000007,,0.1379999965,,,,,,,17.75,5.0,8.6400003433,0.2399999946,36.4000015259,4.0100002289,8.0500001907,135.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-07-21,1982,data_gov_in,13,0.63,0.692,,6.7199997902,596.0,8.25,0.0599999987,,0.0,,,,,,,90.1699981689,7.0,35.0400009155,0.1099999994,30.0,13.2399997711,83.9499969482,140.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-08-02,1982,data_gov_in,13,0.63,0.692,,7.2600002289,266.0,9.3299999237,0.5400000215,,0.0,,,,,,,19.8799991608,8.0,14.3999996185,0.0700000003,30.0,6.0799999237,0.0,119.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-08-21,1982,data_gov_in,13,0.63,0.702,,7.3000001907,410.0,3.3699998856,0.0500000007,,0.0689999983,,,,,,,30.1800003052,8.0,10.5600004196,0.0599999987,36.4000015259,5.7100000381,48.0699996948,133.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-09-01,1982,data_gov_in,13,0.63,0.731,,7.3899998665,478.0,9.3299999237,0.0900000036,,2.2419199944,,,,,,,53.9599990845,9.0,40.7999992371,0.0,33.2000007629,9.4799995422,40.9399986267,126.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-10-01,1982,data_gov_in,13,0.63,0.702,,7.3299999237,713.0,6.3299999237,0.150000006,,2.5200400352,,,,,,,124.25,10.0,70.0800018311,0.0,30.0,24.0599994659,60.0099983215,173.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-11-02,1982,data_gov_in,13,0.63,0.731,,7.0900001526,558.0,5.8699998856,0.0500000007,,0.0,,,,,,,124.25,11.0,70.0800018311,0.0,28.3999996185,27.7000007629,94.0699996948,179.5500030518,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-11-22,1982,data_gov_in,13,0.315,0.668,,7.6399998665,0.0,9.1999998093,0.0500000007,,0.1379999965,,,,,,,179.9900054932,11.0,96.0,0.0,50.5999984741,32.2000007629,50.1699981689,252.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-12-01,1982,data_gov_in,13,0.315,0.668,,6.7199997902,0.0,8.8900003433,0.0599999987,,0.0,,,,,,,224.0099945068,12.0,105.1200027466,0.0,40.4000015259,33.2900009155,60.1399993896,199.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1982-12-21,1982,data_gov_in,13,0.315,0.644,,8.2899999619,0.0,8.3100004196,0.200000003,,0.1379999965,,,,,,,236.0800018311,12.0,133.4400024414,0.0,49.7999992371,53.3400001526,50.3400001526,206.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-01-21,1983,data_gov_in,14,0.378,0.664,13.5,8.9600000381,0.0,9.5200004578,0.0599999987,,0.0,,,,,,,280.1000061035,1.0,125.2799987793,0.0,53.7999992371,44.7099990845,55.6899986267,254.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-02-11,1983,data_gov_in,14,0.63,0.707,17.0,7.6999998093,527.0,10.5600004196,0.0900000036,,0.1400000006,,,,,,,128.1600036621,2.0,60.9599990845,0.0,29.7999992371,27.0900001526,83.0299987793,182.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-06-01,1983,data_gov_in,14,0.63,0.732,28.5,7.5999999046,671.0,5.8200001717,0.0700000003,,0.0,,,,,,,66.0299987793,6.0,25.4400005341,0.0,21.0,24.6599998474,77.0500030518,172.0,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-07-11,1983,data_gov_in,14,0.63,0.716,34.0,9.7100000381,476.0,3.6600000858,0.0599999987,,0.0,,,,,,,34.0800018311,7.0,8.6400003433,0.0,42.7200012207,9.6000003815,23.9200000763,143.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-08-22,1983,data_gov_in,16,0.63,0.698,29.5,8.1000003815,400.0,6.3099999428,0.0700000003,,0.0,,,,0.7599999905,,,31.9500007629,8.0,5.7600002289,0.0,31.0,7.1700000763,31.5100002289,96.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-09-01,1983,data_gov_in,16,0.45,0.686,32.5,8.220000267,436.0,4.7699999809,0.0700000003,,0.0,,,,14.25,,,31.9500007629,9.0,8.6400003433,0.0,29.2000007629,10.2100000381,16.5599994659,138.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-09-12,1983,data_gov_in,16,0.45,0.666,5.1799998283,7.9200000763,579.0,5.1799998283,0.0700000003,,0.0099999998,,,,14.25,,,50.0600013733,9.0,25.4400005341,0.0,29.2000007629,15.9200000763,25.0699996948,133.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-10-11,1983,data_gov_in,16,0.63,0.698,30.0,9.2100000381,672.0,7.2199997902,0.0700000003,,0.0099999998,,,,0.7599999905,,,78.0999984741,10.0,51.8400001526,0.0,44.7999992371,16.0400009155,89.0100021362,175.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-11-01,1983,data_gov_in,16,0.45,0.658,24.0,7.4400000572,714.0,14.3299999237,0.0700000003,,0.0,,,,5.6999998093,,,84.1399993896,11.0,58.0800018311,0.0,38.5999984741,22.2299995422,92.9199981689,198.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-11-11,1983,data_gov_in,15,0.63,0.744,21.5,8.1800003052,88.0,11.8199996948,0.0700000003,,0.0,,,,0.400000006,,,105.7900009155,11.0,55.2000007629,0.0,35.2000007629,23.5699996948,92.9199981689,161.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1983-12-01,1983,data_gov_in,15,0.315,0.669,21.5,7.8000001907,0.0,7.5999999046,0.0700000003,,0.6899999976,,,,5.6999998093,,,181.7599945068,12.0,83.5199966431,0.0,72.1999969482,26.7299995422,34.2299995422,229.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1984-05-01,1984,data_gov_in,2,0.63,0.765,,,,7.4099998474,,,,,,,,,,,5.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1984-08-01,1984,data_gov_in,14,0.315,0.665,,7.6999998093,730.0,6.5799999237,0.5,,0.0,,,,1.8999999762,,,30.1800003052,8.0,1.1000000238,0.0,48.5999984741,4.0100002289,14.9499998093,134.5,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1984-10-01,1984,data_gov_in,15,0.63,0.684,,7.3899998665,94.0,10.5,0.4300000072,,0.0,,,,0.2099999934,,,110.0500030518,10.0,4.2199997902,0.0,37.5999984741,24.7900009155,68.0800018311,189.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1984-12-01,1984,data_gov_in,15,0.315,0.663,,7.4800000191,0.0,9.6999998093,0.4300000072,,0.0,,,,0.2099999934,,,289.6799926758,12.0,9.0200004578,0.0,52.7999992371,56.6199989319,46.4399986267,244.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1985-01-01,1985,data_gov_in,15,0.315,0.663,,7.9800000191,0.0,5.1300001144,0.400000006,,0.0,,,,0.2099999934,,,339.7399902344,1.0,10.9899997711,0.0,48.0,69.0100021362,50.0900001526,244.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1985-06-03,1985,data_gov_in,15,0.315,0.663,,7.6100001335,98.5,8.9300003052,0.3199999928,,0.0,,,,0.1099999994,,,363.5199890137,6.0,16.0300006866,0.0199999996,39.4000015259,63.5400009155,53.9599990845,290.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1986-08-01,1986,data_gov_in,15,0.63,0.684,,7.0,485.0,4.3699998856,0.0299999993,,0.0,,,,0.0,,,19.8799991608,8.0,1.0099999905,0.0,41.7999992371,0.0,19.0900001526,121.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1986-09-01,1986,data_gov_in,15,0.63,0.709,,8.1700000763,484.0,6.7699999809,0.0299999993,,0.0,,,,0.0599999987,,,22.0100002289,9.0,1.2999999523,0.0,25.3999996185,12.1499996185,26.9099998474,116.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1987-03-02,1987,data_gov_in,15,0.378,0.684,,8.2299995422,0.0,11.2299995422,0.0399999991,,0.0700599998,,,,0.6499999762,,,271.9299926758,3.0,110.0199966431,0.0,68.1999969482,44.0999984741,50.5400009155,267.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1987-06-01,1987,data_gov_in,15,0.63,0.684,,8.5,456.0,6.9000000954,0.6499999762,,0.0,,,,0.400000006,,,69.9400024414,6.0,51.9799995422,0.0199999996,54.7999992371,5.4699997902,54.9700012207,129.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1988-01-01,1988,data_gov_in,15,0.315,0.642,,8.0500001907,0.0,10.9099998474,0.3199999928,,0.0551999994,,,,1.2000000477,,,259.8599853516,1.0,135.0200042725,0.0,79.1999969482,26.1200008392,57.3199996948,202.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1988-03-01,1988,data_gov_in,15,0.315,0.663,,8.3599996567,0.0,9.3400001526,0.3700000048,,0.0137999998,,,,0.0399999991,,,249.9199981689,3.0,110.0199966431,0.0,91.0,19.7999992371,50.2700004578,202.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1988-05-02,1988,data_gov_in,15,0.315,0.642,,8.1400003433,0.0,4.1999998093,0.150000006,,0.0137999998,,,,0.0,,,447.6600036621,5.0,120.0,0.0199999996,115.0,62.3300018311,45.7099990845,338.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1988-06-01,1988,data_gov_in,15,0.315,0.624,,8.6700000763,0.0,0.3700000048,0.2199999988,,0.4277999997,,,,0.2099999934,,,389.7900085449,6.0,115.0100021362,0.0399999991,104.1999969482,27.3400001526,47.2900009155,217.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1988-11-01,1988,data_gov_in,14,0.63,0.678,,7.9000000954,732.0,,0.0648000017,,0.1399080008,,,,0.0,,,51.8300018311,11.0,55.2000007629,0.0,47.4000015259,12.392999649,40.9399986267,116.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-01-02,1989,data_gov_in,14,0.63,0.678,,8.5200004578,178.0,,0.0395999998,,0.2099680007,,,,0.7599999905,,,104.0149993896,1.0,82.0800018311,0.0,71.1999969482,25.6364994049,80.0400009155,233.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-02-01,1989,data_gov_in,14,0.63,0.678,,8.3400001526,127.0,,0.0432000011,,0.1399080008,,,,0.5699999928,,,75.9700012207,2.0,92.1600036621,0.0,50.7999992371,28.7954998016,49.4500007629,142.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-03-01,1989,data_gov_in,15,0.315,0.663,,8.1700000763,0.0,5.6700000763,0.1800000072,,0.0,,,,0.1899999976,,,186.0200042725,3.0,109.9199981689,0.0,64.4000015259,37.0600013733,94.0699996948,137.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-05-01,1989,data_gov_in,15,0.315,0.65,,8.1800003052,89.5,8.4899997711,0.1800000072,,0.1299999952,,,,0.1899999976,,,269.799987793,5.0,135.8399963379,0.0199999996,35.7999992371,45.0800018311,54.2900009155,191.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-05-22,1989,data_gov_in,3,0.315,0.615,,8.1899995804,2160.0,,,,,,,,,,,,5.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-09-01,1989,data_gov_in,14,0.63,0.687,,8.6300001144,200.0,,0.0,,0.0700599998,,,,0.3799999952,,,24.1399993896,9.0,9.1199998856,0.0372000001,27.7999992371,24.4214992523,11.9600000381,107.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1989-12-01,1989,data_gov_in,15,0.315,0.633,,8.0,780.0,14.6000003815,0.0399999991,,0.1813080013,,,,0.3799999952,,,175.7299957275,12.0,87.8399963379,0.0199999996,42.5999984741,34.8699989319,94.0699996948,195.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1990-01-01,1990,data_gov_in,15,0.315,0.663,,8.1000003815,0.0,11.1999998093,0.0299999993,,0.5723720193,,,,0.3799999952,,,203.7700042725,1.0,99.8399963379,0.0399999991,64.0,41.3100013733,44.2599983215,241.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1990-04-02,1990,data_gov_in,14,0.63,0.669,,8.7600002289,502.0,,0.0648000017,,3.0444400311,,,,0.3799999952,,,34.0800018311,4.0,39.8400001526,0.0372000001,33.2000007629,11.0565004349,23.9200000763,120.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1990-07-02,1990,data_gov_in,14,0.315,0.633,,8.0600004196,90.5,,0.0187199991,,0.1961680055,,,,0.1899999976,,,259.8599853516,7.0,128.1600036621,0.0372000001,36.2000007629,35.8424987793,59.6179351807,184.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1990-08-01,1990,data_gov_in,15,0.45,0.689,,8.1000003815,494.0,7.3000001907,0.0099999998,,0.2382040024,,,,3.6099998951,,,31.9500007629,8.0,30.2399997711,0.0199999996,41.2000007629,9.6000003815,23.9200000763,120.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1990-12-01,1990,data_gov_in,15,0.315,0.641,,7.6399998665,786.0,13.1000003815,0.0500000007,,0.1399080008,,,,0.3799999952,,,154.0700073242,12.0,75.8399963379,0.3199999928,43.5999984741,40.8199996948,49.8100013733,224.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-07-11,1991,data_gov_in,4,0.315,0.54,,7.0999999046,1142.0,,,,,,,1142.0,,,,,7.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-08-01,1991,data_gov_in,16,0.315,0.686,29.0,8.6000003815,0.0,4.5,0.0099999998,,2.5081479549,,,,0.3799999952,,,183.8899993896,8.0,75.9800033569,0.0399999991,44.4000015259,35.5999984741,55.4700012207,269.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-08-21,1991,data_gov_in,3,0.63,0.72,,8.1000003815,641.0,,,,,,,,,,,,8.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-10-11,1991,data_gov_in,3,0.63,0.72,,7.8000001907,671.0,,,,,,,,,,,,10.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-11-11,1991,data_gov_in,3,0.315,0.615,,8.3000001907,1065.0,,,,,,,,,,,,11.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1991-12-11,1991,data_gov_in,3,0.315,0.615,,8.6000003815,1054.0,,,,,,,,,,,,12.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-03-03,1992,data_gov_in,16,0.315,0.686,18.0,8.7399997711,0.0,6.5999999046,0.0199999996,,6.2073159218,,,,0.3799999952,,,154.0700073242,3.0,85.0100021362,0.0,40.4000015259,34.6300010681,54.8699989319,257.0,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-03-21,1992,data_gov_in,3,0.315,0.615,,8.529999733,1087.0,,,,,,,,,,,,3.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-04-01,1992,data_gov_in,6,0.315,0.66,23.0,8.9099998474,1750.0,5.5999999046,13.0,,,,,,,,,,4.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-05-21,1992,data_gov_in,3,0.315,0.615,,7.8600001335,1950.0,,,,,,,,,,,,5.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-06-01,1992,data_gov_in,16,0.378,0.712,29.5,9.0500001907,0.0,5.9800000191,0.0199999996,,0.4201479852,,,,0.1899999976,,,335.8299865723,6.0,99.9800033569,0.0,62.0,42.1599998474,57.4900016785,324.5,0.0,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-06-22,1992,data_gov_in,3,0.315,0.615,,8.2100000381,1824.0,,,,,,,,,,,,6.0,,,,,,,,,
Agra(Poiyaghat),,Uttar Pradesh,27.2541666667,78.0230555556,1992-12-15,1992,data_gov_in,3,0.315,0.615,,8.2899999619,844.0,,,,,,,,,,,,12.0,,,,,,,,,
